codBPIN;nomProy
2014011000048;IMPLEMENTACION DE ACCIONES ASOCIADAS A LA GESTION DE RIESGO EN EL MARCO DE LA EJECUCION DEL PLAN DE MANEJO AMBIENTAL DEL SISTEMA DE HUMEDALES DE MITU, EN LA JURISDICCION DE LA CORPORACION CDA.
2014011000001;CONSTRUCCION DE OBRAS MECANICA Y BIOMECANICAS PARA LA PREVENCION DE DESASTRES EN MUNICIPIOS DE LA JURISDICCION DE CORPOCHIVOR DEPARTAMENTO DE BOYACA
2014011000004;MONITOREO DE AMENAZAS Y MEJORA DE LAS ALERTAS Y ATENCION A EMERGENCIA POR REMOCION EN MASA EN LOS MUNICIPIOS DE GARAGOA, SAN LUIS DE GACENO, SANTA MARIA, SUTATENZA TENZA DE LA JURISDICCION DE CORPOCHIVOR.
2014011000418;PREVENCION DE LOS RIESGOS DE INUNDACION EN LA CUENCA ALTA DEL RIO BOGOTA CENTRO ORIENTE
2014011000404;IMPLEMENTACION DE MEDIDAS DE MITIGACION DEL RIESGO EN SEIS (6) SITIOS AFECTADOS POR LA DINAMICA FLUVIAL EN RIOS DEL DEPARTAMENTO DE CASANARE, ORINOQUIA
2013011000553;RECUPERACION DE LA CAPACIDAD HIDRAULICA DEL RIO FRIO COMO ESTRATEGIA PARA LA MITIGACION DEL RIESGO DE INUNDACION EN EL MUNICIPIO DE LA ZONA BANANERA DEPARTAMENTO DEL MAGDALENA ETAPA 2, ENTRE LAS ABSCISAS K11 + 300 HASTA K17 + 300
2013011000551;RECUPERACION DE LA CAPACIDAD HIDRAULICA DEL RIO FRIO COMO ESTRATEGIA PARA LA MITIGACION DEL RIESGO DE INUNDACION EN EL MUNICIPIO DE ZONA BANANERA, DEPARTAMENTO DEL MAGDALENA
2011011000326;IMPLEMENTACION DE LOS LINEAMIENTOS DE POLITICA PARA LA REDUCCION DEL RIESGO ANTE LA AMENAZA DE FLUJO DE LODO (AVALANCHA) EN EL VOLCAN NEVADO DEL HUILA EN PAEZ E INZA EN CAUCA Y LA PLATA, NATAGA, PAICOL, TESALIA Y GIGANTE EN HUILA
2014011000038;PREVENCION DE INCENDIOS FORESTALES, REDUCCION INTEGRAL DEL RIESGO Y CAMBIO CLIMATICO EN EL DEPARTAMENTO DEL META
2014011000044;CONSTRUCCION DE OBRAS DE CONTROL Y MITIGACION SOBRE AREAS SUCEPTIBLES DE REMOCION EN MASA EN SECTORES IDENTIFICADOS DE LOS MUNICIPIOS DE FLORENCIA EN EL DEPARTAMENTO DE CAQUETA Y COLON EN EL DEPARTAMENTO DEL PUTUMAYO
2013011000137;ADMINISTRACION DEL FONDO DE COMPENSACION AMBIENTAL. OBRAS DE MITIGACION PARA EL CONTROL DE INUNDACIONES Y SOCAVACION EN LOS MUNICIPIOS DE LA JURISDICCION DE CORPOURABA
0013062610000;ADQUISICION DE MATERIALES Y SUMINISTROS PARA AMPLIAR LA COBERTURA DE LAS ORGANIZACIONES DE LA DEFENSA CIVIL A NIVEL NACIONAL
;FONDO NACIONAL DE EMERGENCIA
;FONDO NACIONAL DE EMERGENCIA
;FONDO NACIONAL DE EMERGENCIA
0027054309999;MEJORAMIENTO DE LA RED DE URGENCIAS Y ATENCION DE ENFERMEDADES CATASTROFICAS Y ACCIDENTES DE TRANSITO- SUBCUENTA ECAT FOSYGA
2012011000594;FORTALECIMIENTO INSTITUCIONAL DE LOS BOMBEROS, A TRAVES DEL FONDO NACIONAL DE BOMBEROS A NIVEL NACIONAL
2011011000319;CONSTRUCCION Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL
2011011000078;SUBSIDIO FAMILIAR DE VIVIENDA PARA POBLACION AFECTADA POR LA OLA INVERNAL
;COMITE INTERNACIONAL DE LA CRUZ ROJA. CONTRIBUCION ORDINARIA. CICR. (LEY5/60)
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
1011001060000;MEJORAMIENTO DE LOS PROCEDIMIENTOS DE PATOLOGIA FORENSE Y FORTALECIMIENTO DE LA CAPACIDAD DE RESPUESTA EN LA ATENCION DE CASOS DE MUERTES COLECTIVAS Y DESASTRES EN EL INMLYCF A NIVEL NACIONAL
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0041011710000;IMPLEMENTACION DE UN SISTEMA DE GESTION INTEGRAL DEL RIESGO DE LASREDES DE TRANSPORTE EN COLOMBIA VIAL,FLUVIAL,FERREA Y PUERTOS
2011011000104;MEJORAMIENTO Y MANTENIMIENTO DE LAS VIAS TRANSFERIDAS POR LA EMERGENCIA DEL RIO PAEZ EN LOS DEPARTAMENTOS DE CAUCA Y HUILA
2011011000104;MEJORAMIENTO Y MANTENIMIENTO DE LAS VIAS TRANSFERIDAS POR LA EMERGENCIA DEL RIO PAEZ EN LOS DEPARTAMENTOS DE CAUCA Y HUILA
0016024739999;ASISTENCIA Y PREVENCION EN EMERGENCIAS Y DESASTRES.
0016024739999;ASISTENCIA Y PREVENCION EN EMERGENCIAS Y DESASTRES - PAGO PASIVOS EXIGIBLES VIGENCIA EXPIRADA
;FORTALECIMIENTO DEL CENTRO NACIONAL DE COMUNICACIONES, SALA DE ATENCION DE CRISIS Y DEL GRUPO ATENCION DE EMERGENCIAS Y DESASTRES DEL MPS
2013011000291;IMPLEMENTACION DE ACCIONES PARA APOYAR LA REDUCCION DE LA VULNERABILIDAD SISMICA ESTRUCTURAL DE LAS INSTITUCIONES HOSPITALARIAS A NIVEL NACIONAL
;PROGRAMA EMERGENCIA SANITARIA
;TRANSPORTE Y EVACUACION DE EMERGENCIAS
0064005290000;IMPLEMENTACION DEL SISTEMA INTEGRADO DE EMERGENCIAS Y SEGURIDAD - SIES
0043000120000;ACTUALIZACION INSTRUMENTAL DEL SISTEMA SISMOLOGICO NACIONAL DE COLOMBIA
0043000220000;IMPLEMENTACION RED NACIONAL DE ESTACIONES PERMANENTES GEODESICAS SATELITALES GPS PARA ESTUDIOS E INVESTIGACIONES GEODINAMICAS EN EL TERRITORIO NACIONAL
0043000070000;INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA
1251000240000;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS A NIVEL NACIONAL
1251000240000;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS A NIVEL NACIONAL
;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN 140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS A NIVEL NACIONAL - PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADA
1015000790000;ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.
1015000790000;ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.
1015000800000;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE EXTINCION DE INCENDIOS Y BUSQUEDA Y RESCATE.
0064005310000;APOYO AL FORTALECIMIENTO DE LAS POLITICAS E INSTRUMENTOS FINANCIEROS DEL SNPAD DE COLOMBIA - PREVIO CONCEPTO DNP
0064005300000;ASISTENCIA TECNICA EN GESTION LOCAL DEL RIESGO A NIVEL MUNICIPAL Y DEPARTAMENTAL EN COLOMBIA - PREVIO CONCEPTO DNP
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
1006003610000;IMPLANTACION DEL SISTEMA INTEGRADO DE INFORMACION PARA LA PREVENCION Y ATENCION DE DESASTRES. - PREVIO CONCEPTO DNP
2012011000576;IMPLEMENTACION DE LOS PROCESOS DE GESTION DEL RIESGO DE DESASTRES, PARA TRANSFERIR AL FNGRD, A NIVEL NACIONAL - PREVIO CONCEPTO DNP
;FONDO NACIONAL DE EMERGENCIA
;FONDO NACIONAL DE EMERGENCIA
1,117E+12;ESTUDIO E INVESTIGACIONES GEOGRAFICAS PARA LOS PROCESOS DE PLANIFICACION Y ORDENAMIENTO TERRITORIAL A NIVEL NACIONAL
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
;FONDO NACIONAL DE EMERGENCIA
;COMITE INTERNACIONAL DE LA CRUZ ROJA. CONTRIBUCION ORDINARIA. CICR. (LEY5/60)
0013062610000;ADQUISICION DE MATERIALES Y SUMINISTROS PARA AMPLIAR LA COBERTURA DE LAS ORGANIZACIONES DE LA DEFENSA CIVIL A NIVEL NACIONAL
2013011000137;ADMINISTRACION DEL FONDO DE COMPENSACION AMBIENTAL. OBRAS DE MITIGACION PARA EL CONTROL DE INUNDACIONES Y SOCAVACION EN LOS MUNICIPIOS DE LA JURISDICCION DE CORPOURABA
1251000240000;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS  A NIVEL NACIONAL
2011011000319;CONSTRUCCION Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP
2011011000319;CONSTRUCCION Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
2012011000576;IMPLEMENTACION DE LOS PROCESOS DE GESTION DEL RIESGO DE DESASTRES, PARA TRANSFERIR AL FNGRD, A NIVEL NACIONAL - PREVIO CONCEPTO DNP
0064005300000;ASISTENCIA TECNICA EN GESTION LOCAL DEL RIESGO A NIVEL MUNICIPAL Y DEPARTAMENTAL EN COLOMBIA - PREVIO CONCEPTO DNP
0064005310000;APOYO AL FORTALECIMIENTO DE LAS POLITICAS E INSTRUMENTOS FINANCIEROS DEL SNPAD DE COLOMBIA - PREVIO CONCEPTO DNP
2014011000334;IMPLEMENTACION DEL  SISTEMA NACIONAL DE INFORMACION PARA LA GESTION DEL RIESGO DE DESASTRES. , NACIONAL
2015011000292;APOYO FINANCIERO A PROYECTOS DE INVERSION EN EL MARCO DE LOS PROCESOS DE GESTION DEL RIESGO DE DESASTRES A NIVEL NACIONAL
;FORTALECIMIENTO DEL CENTRO NACIONAL DE COMUNICACIONES, SALA DE ATENCION DE CRISIS Y DEL GRUPO ATENCION DE EMERGENCIAS Y DESASTRES DEL MPS
;TRANSPORTE Y EVACUACION DE EMERGENCIAS
0016024739999;ASISTENCIA Y PREVENCION EN EMERGENCIAS Y DESASTRES.
0027054309999;MEJORAMIENTO DE LA RED DE URGENCIAS Y ATENCION DE ENFERMEDADES CATASTROFICAS Y ACCIDENTES DE TRANSITO- SUBCUENTA ECAT FOSYGA
0043000220000;IMPLEMENTACION RED NACIONAL DE ESTACIONES PERMANENTES GEODESICAS SATELITALES GPS PARA ESTUDIOS E INVESTIGACIONES GEODINAMICAS EN EL TERRITORIO NACIONAL
0043000070000;INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA - PREVIO CONCEPTO DNP
0043000070000;INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA - PREVIO CONCEPTO DNP
0043000070000;INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA - PAGOS PASIVOS EXIGIBLES VIGENCIA EXPIRADA
0043000120000;ACTUALIZACION INSTRUMENTAL DEL SISTEMA SISMOLOGICO NACIONAL DE COLOMBIA
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
2014011000304;MANTENIMIENTO PREVENTIVO Y GESTION DEL RIESGO EN LA RED VIAL. NACIONAL
0041011710000;IMPLEMENTACION DE UN SISTEMA DE GESTION INTEGRAL DEL RIESGO DE LASREDES DE TRANSPORTE EN COLOMBIA VIAL,FLUVIAL,FERREA Y PUERTOS
1015000790000;ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.
1015000800000;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE EXTINCION DE INCENDIOS Y BUSQUEDA Y RESCATE.
1011001060000;MEJORAMIENTO DE LOS PROCEDIMIENTOS DE PATOLOGIA FORENSE Y FORTALECIMIENTO DE LA CAPACIDAD DE RESPUESTA EN LA ATENCION DE CASOS DE MUERTES COLECTIVAS Y DESASTRES EN EL INMLYCF A NIVEL NACIONAL
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
2015011000005;ANALISIS DE AMENAZAS Y RIESGOS EN LOS CENTROS POBLADOS DE LOS MUNICIPIOS DE LA JURISDICCION DE CORPOURABA
2015011000042;IMPLEMENTACION DE ACCIONES PARA MITIGAR LA CONTAMINACION EN ECOSISTEMAS MARINO COSTEROS Y FORTALECER LA GESTION DEL RIESGO EN TUMACO, Y FRANCISCO PIZARRO, NARIÑO, OCCIDENTE
2015011000347;IMPLEMENTACION DE ALTERNATIVAS PARA EVITAR LA DEFORESTACION Y GESTION DEL RIESGO EN AREAS DE ALTA SIGNIFICANCIA AMBIENTAL EN EL HUMEDAL RAMSAR LAGUNA DE LA COCHA - DEPARTAMENTO DE NARIÑO
2015011000215;ESTUDIOS PARA LA MODELACION Y DISEÑO DE OBRAS DE CONTROL DE LA EROSION COSTERA PARA LOS BARRIOS JOSE ANTONIO GALAN Y MARBELLA RIOHACHA, LA GUAJIRA
2014011000437;CONSTRUCCION DE OBRAS PARA  LA MITIGACION DEL RIESGO ASOCIADO EN LA DESEMBOCADURA  DE LA QUEBRADA MOJADA,  SECTOR NUEVO MILENIO, DISTRITO DE SANTA MARTA, DEPARTAMENTO DEL MAGDALENA
2015011000027;IMPLEMENTACION DE ESTRATEGIAS DE EDUCACION AMBIENTAL Y PARTICIPACION COMUNITARIA SOBRE EL CAMBIO CLIMATICO Y GESTION DEL RIESGO EN LA JURISDICCION DE LA CDA
2014011000038;PREVENCION DE INCENDIOS FORESTALES, REDUCCION INTEGRAL DEL RIESGO Y CAMBIO CLIMATICO EN EL DEPARTAMENTO DEL META
2015011000053;ESTUDIO DE AMENAZAS, VULNERABILIDAD Y RIESGO POR FENOMENOS NATURALES Y ANTROPICOS EN LOS MUNICIPIOS DEL DEPARTAMENTO DE ARAUCA TODO EL DEPARTAMENTO, ARAUCA, ORINOQUIA
2014011000404;IMPLEMENTACION DE MEDIDAS DE MITIGACION DEL RIESGO EN SEIS (6) SITIOS AFECTADOS POR LA DINAMICA FLUVIAL EN RIOS DEL DEPARTAMENTO DE CASANARE, ORINOQUIA
2015011000056;IMPLEMENTACION DEL PROCESO DE EDUCACION, COMUNICACION Y PARTICIPACION PARA LA ADAPTACION AL CAMBIO CLIMATICO Y LA GESTION INTEGRAL DEL RIESGO JURISDICCION DE CARSUCRE
2015011000007;CONSTRUCCION DE OBRAS MECANICAS Y BIOMECANICAS PARA LA MITIGACION DE DESASTRES EN MUNICIPIOS DE LA JURISDICCION DE CORPOCHIVOR DEPARTAMENTO DE BOYACA
2014011000448;IMPLEMENTACION DE MEDIDAS ESTRUCTURALES PARA LA MITIGACION DEL RIESGO POR AVENIDAS TORRENCIALES SOBRE LAS QUEBRADAS EL CHULO Y EL TABLON EN LA ZONA URBANA DEL MUNICIPIO DE GACHETA FASE I CUNDINAMARCA JURISDICCION CORPOGUAVIO
2011011000326;IMPLEMENTACION DE LOS LINEAMIENTOS DE POLITICA PARA LA REDUCCION DEL RIESGO  ANTE LA AMENAZA DE FLUJO DE LODO (AVALANCHA) EN EL VOLCAN NEVADO DEL HUILA  EN PAEZ E INZA EN CAUCA  Y LA PLATA, NATAGA, PAICOL, TESALIA Y GIGANTE EN HUILA
1006001739999;ASISTENCIA, RECONSTRUCCION Y REHABILITACION DE LA CUENCA DEL RIO PAEZ Y ZONAS ALEDANAS.
1006001739999;ASISTENCIA, RECONSTRUCCION Y REHABILITACION DE LA CUENCA DEL RIO PAEZ Y ZONAS ALEDANAS.
2012011000594;FORTALECIMIENTO INSTITUCIONAL DE LOS   BOMBEROS, A TRAVES DEL FONDO NACIONAL DE BOMBEROS A NIVEL NACIONAL
;PROGRAMA EMERGENCIA SANITARIA
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
;ATENCION DE DESASTRES Y EMERGENCIAS EN EL TERRITORIO NACIONAL - FONDO NACIONAL DE GESTION DEL RIESGO DE DESASTRES
2014011000334;IMPLEMENTACION DEL  SISTEMA NACIONAL DE INFORMACION PARA LA GESTION DEL RIESGO DE DESASTRES. , NACIONAL
2015011000112;FORTALECIMIENTO DE POLITICAS E INSTRUMENTOS FINANCIEROS DEL SISTEMA NACIONAL DE GESTION DEL RIESGO DE DESASTRES –SNGRD-DE COLOMBIA , NACIONAL
2015011000177;ASISTENCIA TENICA A LAS ENTIDADES TERRITORIALES EN LA IMPLEMENTACION DE LOS COMPONENTES DEL SNGRD DE ACUERDO A LA LEY 1523 DE 2012. , NACIONAL
1251000240000;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS  A NIVEL NACIONAL
;FONDO NACIONAL DE EMERGENCIA
;FONDO NACIONAL DE EMERGENCIA
;FONDO NACIONAL DE EMERGENCIA
0016024739999;ASISTENCIA Y PREVENCION EN EMERGENCIAS Y DESASTRES.
0043000220000;IMPLEMENTACION RED NACIONAL DE ESTACIONES PERMANENTES GEODESICAS SATELITALES GPS PARA ESTUDIOS E INVESTIGACIONES GEODINAMICAS EN EL TERRITORIO NACIONAL
0043000070000;INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA - PREVIO CONCEPTO DNP
0043000070000;INVENTARIO Y MONITOREO DE GEOAMENAZAS Y PROCESOS EN LAS CAPAS SUPERFICIALES DE LA TIERRA - PREVIO CONCEPTO DNP
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
0011045660000;CONSTRUCCION OBRAS DE EMERGENCIA PARA LA RED VIAL NACIONAL.
2014011000304;MANTENIMIENTO PREVENTIVO Y GESTION DEL RIESGO EN LA RED VIAL. NACIONAL
1015000790000;ADQUISICION DE EQUIPOS DE PROTECCION Y EXTINCION DE INCENDIOS BUSQUEDA Y RESCATE.
1015000800000;MANTENIMIENTO Y CONSERVACION DE EQUIPOS DE EXTINCION DE INCENDIOS Y BUSQUEDA Y RESCATE.
0064005290000;IMPLEMENTACION DEL SISTEMA INTEGRADO DE EMERGENCIAS Y SEGURIDAD - SIES
2015011000178;FORTALECIMIENTO DE LOS SISTEMAS INTEGRADOS DE EMERGENCIA Y SEGURIDAD SIES NACIONAL
2011011000326;IMPLEMENTACION DE LOS LINEAMIENTOS DE POLITICA PARA LA REDUCCION DEL RIESGO  ANTE LA AMENAZA DE FLUJO DE LODO (AVALANCHA) EN EL VOLCAN NEVADO DEL HUILA  EN PAEZ E INZA EN CAUCA  Y LA PLATA, NATAGA, PAICOL, TESALIA Y GIGANTE EN HUILA
2011011000326;IMPLEMENTACION DE LOS LINEAMIENTOS DE POLITICA PARA LA REDUCCION DEL RIESGO  ANTE LA AMENAZA DE FLUJO DE LODO (AVALANCHA) EN EL VOLCAN NEVADO DEL HUILA  EN PAEZ E INZA EN CAUCA  Y LA PLATA, NATAGA, PAICOL, TESALIA Y GIGANTE EN HUILA
2012011000594;FORTALECIMIENTO INSTITUCIONAL DE LOS   BOMBEROS, A TRAVES DEL FONDO NACIONAL DE BOMBEROS A NIVEL NACIONAL
2015011000172;FORTALECIMIENTO DE LOS BOMBEROS DE COLOMBIA A NIVEL NACIONAL
2011011000319;CONSTRUCCION Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP
2014011000193;IMPLEMENTACION PROGRAMA DE FINANCIAMIENTO Y MITIGACION DEL RIESGO DE LA PRODUCCION AGROPECUARIA NACIONAL
2014011000119;MEJORAMIENTO DE LA SOSTENIBILIDAD DE LA PRODUCCION AGROPECUARIA FRENTE A LOS FENOMENOS CLIMATICOS , , NACIONAL
0013061380000;MEJORAMIENTO DE LA INVESTIGACION MARITIMA. DIMAR.
0027054309999;MEJORAMIENTO DE LA RED DE URGENCIAS Y ATENCION DE ENFERMEDADES CATASTROFICAS Y ACCIDENTES DE TRANSITO- SUBCUENTA ECAT FOSYGA
;PROGRAMA EMERGENCIA SANITARIA
;FORTALECIMIENTO DEL CENTRO NACIONAL DE COMUNICACIONES, SALA DE ATENCION DE CRISIS Y DEL GRUPO ATENCION DE EMERGENCIAS Y DESASTRES DEL MPS
;TRANSPORTE Y EVACUACION DE EMERGENCIAS
2015011000265;ACCESO CON  PERMANENCIA EN LA EDUCACION PREESCOLAR, BASICA Y MEDIA PARA LOS NIÑOS, NIÑAS ADOLESCENTES, JOVENES Y ADULTOS  VICTIMAS DEL CONFLICTO, EN SITUACIONES DE RIESGO Y/O EMERGENCIA
2016011000342;IMPLEMENTACION DE MEDIDAS DE ADAPTACION Y MITIGACION DE INUNDACIONES, A TRAVES DEL CONTROL HIDRAULICO DEL CAUCE BAJO DEL RIO CHIGORODO, EN ZONA RURAL DEL MUNICIPIO DE CHIGORODO ANTIOQUIA
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
2013011000334;FORTALECIMIENTO DE LA GESTION DEL CONOCIMIENTO HIDROLOGICO, METEOROLOGICO, AMBIENTAL Y CLIMATICO
2016011000038;REHABILITACION ECOLOGICA EN AREAS AFECTADAS POR INCENDIOS FORESTALES EN EL DEPARTAMENTO DE NARIÑO
2016011000329;IMPLEMENTACION DE MEDIDAS DE ADAPTACION Y MITIGACION POR EL IMPACTO DEL RETROCESO ACELERADO DEL SUELO DEL RIO GRITA EN LA ZONA URBANA DEL MUNICIPIO DE PUERTO SANTANDER, FASE II, NORTE DE SANTANDER
2015011000359;IMPLEMENTACION DE ACCIONES DE MITIGACION Y ADAPTACION A LA VARIABLIDAD CLIMATICA EN LA CUENCA BAJA DEL RIO TAPIAS Y EL DISTRITO DE MANEJO INTEGRADO DEL RIO RANCHERIA, LA GUAJIRA
2016011000296;CONSTRUCCION DISMINUIR EL RIESGO DE INUNDACION MEJORANDO LA CAPACIDAD HIDRAÚLICA DE LA QUEBRADA LA MARINILLA. EL SANTUARIO, ANTIOQUIA, OCCIDENTE
2016011000106;IMPLEMENTACION DE ACCIONES ASOCIADAS AL CONOCIMIENTO DEL RIESGO EN EL MARCO DE LOS PLANES MUNICIPALES DE GESTION DEL RIESGO DE DESASTRES EN LA JURISDICCION DE LA CORPORACION CDA
;COMITE INTERNACIONAL DE LA CRUZ ROJA. CONTRIBUCION ORDINARIA. CICR. (LEY5/60)
1011001060000;MEJORAMIENTO DE LOS PROCEDIMIENTOS DE PATOLOGIA FORENSE Y FORTALECIMIENTO DE LA CAPACIDAD DE RESPUESTA EN LA ATENCION DE CASOS DE MUERTES COLECTIVAS Y DESASTRES EN EL INMLYCF A NIVEL NACIONAL
1011001060000;MEJORAMIENTO DE LOS PROCEDIMIENTOS DE PATOLOGIA FORENSE Y FORTALECIMIENTO DE LA CAPACIDAD DE RESPUESTA EN LA ATENCION DE CASOS DE MUERTES COLECTIVAS Y DESASTRES EN EL INMLYCF A NIVEL NACIONAL
2011011000319;CONSTRUCCIÓN Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP
2011011000319;CONSTRUCCIÓN Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP
2011011000319;CONSTRUCCIÓN Y RECONTRUCCION DE LAS ZONAS AFECTADAS POR LA OLA INVERNAL - DECRETO 4580 DE 2010 NACIONAL - PREVIO CONCEPTO DNP
1251000240000;ESTUDIOS DE VULNERABILIDAD Y OBRAS DE REFORZAMIENTO ESTRUCTURAL EN140 OFICINAS DE REGISTRO DE INSTRUMENTOS PUBLICOS  A NIVEL NACIONAL
;COMITE INTERNACIONAL DE LA CRUZ ROJA. CONTRIBUCION ORDINARIA. CICR. (LEY5/60)
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
1117000160000;LEVANTAMIENTO DE SUELOS, GEOMORFOLOGIA Y MONITOREO DE FACTORES QUE AFECTAN EL RECURSO TIERRA EN COLOMBIA.
